OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountRate,UnitCost,ListPrice,Category,GrossSales,DiscountValue,NetSales,COGS,ShippingCost,PaymentCost
O500224,2025-08-20,C10017,P2007,2,0.1,81.19,138.2,Apparel,276.4,27.64,248.76,162.38,4.61,4.49
O500225,2025-11-04,C10158,P2052,1,0.1,85.13,212.17,Beauty,212.17,21.22,190.95,85.13,5.58,3.52
O500226,2025-06-15,C10358,P2029,1,0.1,30.95,55.54,Apparel,55.54,5.55,49.99,30.95,4.72,0.99
O500227,2025-10-14,C10539,P2062,1,0.2,69.71,151.88,Beauty,151.88,30.38,121.5,69.71,4.53,2.27
O500228,2025-02-07,C10245,P2051,2,0.2,21.09,56.25,Home,112.5,22.5,90.0,42.18,2.58,2.53
O500229,2026-06-29,C10286,P2015,2,0.1,32.67,56.68,Home,113.36,11.34,102.02,65.34,6.09,3.06
O500230,2025-09-22,C10540,P2025,1,0.2,59.62,149.3,Electronics,149.3,29.86,119.44,59.62,3.31,3.42
O500231,2026-02-28,C10241,P2014,1,0.05,105.6,279.48,Beauty,279.48,13.97,265.51,105.6,3.86,8.31
O500232,2026-05-21,C11154,P2006,3,0.25,90.83,200.16,Electronics,600.48,150.12,450.36,272.49,4.0,10.58
O500233,2025-11-20,C10258,P2047,3,0.0,23.95,36.37,Sports,109.11,0.0,109.11,71.85,3.39,3.2
O500234,2026-03-31,C10596,P2049,3,0.05,75.64,173.14,Apparel,519.42,25.97,493.45,226.92,5.28,14.16
O500235,2026-01-22,C10704,P2066,1,0.1,21.23,45.94,Beauty,45.94,4.59,41.35,21.23,5.08,1.24
O500236,2025-01-21,C10455,P2014,1,0.1,105.6,279.48,Beauty,279.48,27.95,251.53,105.6,7.07,7.2
O500237,2025-10-23,C11062,P2044,2,0.15,96.39,166.51,Electronics,333.02,49.95,283.07,192.78,5.54,7.6
O500238,2025-08-21,C10230,P2012,2,0.15,91.5,250.58,Home,501.16,75.17,425.99,183.0,7.9,7.96
O500239,2025-09-26,C10031,P2062,2,0.1,69.71,151.88,Beauty,303.76,30.38,273.38,139.42,5.55,7.03
O500240,2026-04-03,C11159,P2002,2,0.05,36.16,61.12,Beauty,122.24,6.11,116.13,72.32,3.54,2.32
O500241,2025-06-21,C10091,P2060,3,0.0,91.93,225.41,Sports,676.23,0.0,676.23,275.79,3.92,20.3
O500242,2026-06-05,C11130,P2003,2,0.15,103.86,246.21,Sports,492.42,73.86,418.56,207.72,3.96,11.54
O500243,2025-05-28,C10229,P2023,1,0.1,99.43,207.17,Apparel,207.17,20.72,186.45,99.43,3.01,3.79
O500244,2025-07-04,C10293,P2060,3,0.0,91.93,225.41,Sports,676.23,0.0,676.23,275.79,4.33,21.63
O500245,2025-11-22,C11057,P2046,1,0.1,41.9,79.58,Sports,79.58,7.96,71.62,41.9,4.53,1.87
O500246,2026-01-30,C10337,P2038,1,0.1,61.98,100.85,Sports,100.85,10.09,90.76,61.98,3.74,2.04
O500247,2025-02-06,C10973,P2069,1,0.1,90.63,175.87,Apparel,175.87,17.59,158.28,90.63,4.19,4.01
O500248,2026-03-14,C10541,P2021,2,0.0,75.19,147.18,Electronics,294.36,0.0,294.36,150.38,4.21,8.89
O500249,2026-04-08,C10282,P2032,1,0.1,83.59,176.17,Apparel,176.17,17.62,158.55,83.59,2.5,3.71
O500250,2026-02-27,C10116,P2014,1,0.15,105.6,279.48,Beauty,279.48,41.92,237.56,105.6,2.86,6.27
O500251,2026-06-05,C10691,P2050,1,0.1,47.62,83.27,Beauty,83.27,8.33,74.94,47.62,4.55,1.77
O500252,2025-06-01,C11124,P2008,1,0.1,64.11,126.24,Beauty,126.24,12.62,113.62,64.11,5.73,3.06
O500253,2025-03-22,C10912,P2058,1,0.0,56.31,124.87,Electronics,124.87,0.0,124.87,56.31,4.07,2.97
O500254,2026-05-21,C10569,P2004,3,0.0,82.13,229.05,Sports,687.15,0.0,687.15,246.39,6.82,20.4
O500255,2025-05-31,C10624,P2041,2,0.15,53.15,104.66,Apparel,209.32,31.4,177.92,106.3,4.25,3.58
O500256,2025-12-12,C10587,P2007,1,0.15,81.19,138.2,Apparel,138.2,20.73,117.47,81.19,3.69,2.88
O500257,2025-01-29,C10161,P2016,1,0.1,23.99,66.65,Electronics,66.65,6.67,59.99,23.99,3.97,1.26
O500258,2025-06-03,C10568,P2046,2,0.05,41.9,79.58,Sports,159.16,7.96,151.2,83.8,4.03,3.34
O500259,2025-09-22,C10978,P2028,3,0.1,49.21,76.08,Beauty,228.24,22.82,205.42,147.63,5.57,4.05
O500260,2026-05-30,C11114,P2025,2,0.0,59.62,149.3,Electronics,298.6,0.0,298.6,119.24,6.89,6.49
O500261,2025-06-01,C10073,P2050,3,0.05,47.62,83.27,Beauty,249.81,12.49,237.32,142.86,9.46,5.08
O500262,2025-10-25,C10940,P2014,2,0.05,105.6,279.48,Beauty,558.96,27.95,531.01,211.2,5.12,14.55
O500263,2026-04-13,C10326,P2021,2,0.1,75.19,147.18,Electronics,294.36,29.44,264.92,150.38,7.26,7.2
O500264,2025-07-16,C10938,P2058,1,0.25,56.31,124.87,Electronics,124.87,31.22,93.65,56.31,5.41,1.9
O500265,2025-05-18,C10055,P2054,1,0.0,19.42,50.24,Beauty,50.24,0.0,50.24,19.42,6.05,1.57
O500266,2025-07-28,C10915,P2019,2,0.15,28.46,61.03,Sports,122.06,18.31,103.75,56.92,5.06,2.08
O500267,2025-10-25,C10290,P2015,1,0.1,32.67,56.68,Home,56.68,5.67,51.01,32.67,2.5,1.54
O500268,2025-05-11,C10496,P2045,1,0.05,54.87,109.92,Sports,109.92,5.5,104.42,54.87,7.65,2.37
O500269,2025-05-14,C10628,P2032,1,0.15,83.59,176.17,Apparel,176.17,26.43,149.74,83.59,6.14,2.74
O500270,2025-06-06,C10692,P2023,2,0.15,99.43,207.17,Apparel,414.34,62.15,352.19,198.86,4.05,8.98
O500271,2026-02-26,C10352,P2077,2,0.25,99.36,190.12,Apparel,380.24,95.06,285.18,198.72,5.38,5.86
O500272,2026-04-04,C10227,P2012,1,0.0,91.5,250.58,Home,250.58,0.0,250.58,91.5,3.23,7.97
O500273,2026-03-07,C10068,P2075,1,0.05,49.49,125.61,Electronics,125.61,6.28,119.33,49.49,5.28,2.48
O500274,2026-05-24,C10830,P2008,2,0.15,64.11,126.24,Beauty,252.48,37.87,214.61,128.22,5.8,4.52
O500275,2025-08-21,C10806,P2078,2,0.15,80.99,151.9,Beauty,303.8,45.57,258.23,161.98,5.7,6.66
O500276,2025-07-18,C10620,P2017,1,0.2,42.64,69.06,Apparel,69.06,13.81,55.25,42.64,6.28,1.26
O500277,2025-11-23,C10040,P2001,1,0.15,67.86,159.31,Electronics,159.31,23.9,135.41,67.86,4.16,3.55
O500278,2026-06-25,C10294,P2014,2,0.15,105.6,279.48,Beauty,558.96,83.84,475.12,211.2,6.84,13.08
O500279,2025-11-27,C11132,P2072,1,0.05,85.85,152.66,Sports,152.66,7.63,145.03,85.85,4.31,3.79
O500280,2025-06-04,C10378,P2035,1,0.2,33.04,85.13,Beauty,85.13,17.03,68.1,33.04,3.54,1.72
O500281,2026-02-08,C10593,P2002,2,0.1,36.16,61.12,Beauty,122.24,12.22,110.02,72.32,3.76,2.75
O500282,2025-03-10,C10487,P2018,1,0.0,23.1,60.58,Apparel,60.58,0.0,60.58,23.1,3.76,1.15
O500283,2025-11-19,C10912,P2005,1,0.15,21.42,39.38,Sports,39.38,5.91,33.47,21.42,5.69,0.96
O500284,2025-02-20,C10701,P2008,1,0.05,64.11,126.24,Beauty,126.24,6.31,119.93,64.11,5.2,3.51
O500285,2025-12-11,C11099,P2053,1,0.15,95.73,175.96,Electronics,175.96,26.39,149.57,95.73,5.02,4.06
O500286,2026-01-03,C10694,P2006,1,0.0,90.83,200.16,Electronics,200.16,0.0,200.16,90.83,3.52,5.49
O500287,2026-04-12,C10808,P2078,2,0.0,80.99,151.9,Beauty,303.8,0.0,303.8,161.98,6.41,9.42
O500288,2025-11-01,C10111,P2044,1,0.0,96.39,166.51,Electronics,166.51,0.0,166.51,96.39,4.48,3.27
O500289,2026-06-13,C10666,P2052,1,0.2,85.13,212.17,Beauty,212.17,42.43,169.74,85.13,2.56,3.16
O500290,2025-09-25,C10883,P2034,1,0.25,84.74,206.91,Electronics,206.91,51.73,155.18,84.74,2.5,3.77
O500291,2026-04-18,C10385,P2063,1,0.1,107.79,241.07,Sports,241.07,24.11,216.96,107.79,6.8,6.07
O500292,2025-02-23,C10156,P2018,3,0.1,23.1,60.58,Apparel,181.74,18.17,163.57,69.3,6.0,5.01
O500293,2025-01-26,C10753,P2002,1,0.1,36.16,61.12,Beauty,61.12,6.11,55.01,36.16,3.31,1.21
O500294,2025-10-07,C10424,P2077,3,0.05,99.36,190.12,Apparel,570.36,28.52,541.84,298.08,2.5,15.08
O500295,2025-08-18,C10656,P2078,2,0.15,80.99,151.9,Beauty,303.8,45.57,258.23,161.98,6.27,6.0
O500296,2025-05-16,C10881,P2077,2,0.0,99.36,190.12,Apparel,380.24,0.0,380.24,198.72,9.04,9.69
O500297,2025-08-18,C10607,P2061,2,0.15,92.46,150.56,Sports,301.12,45.17,255.95,184.92,6.83,5.33
O500298,2025-10-19,C10272,P2067,1,0.05,89.48,177.38,Sports,177.38,8.87,168.51,89.48,2.5,3.3
O500299,2026-01-31,C10618,P2049,1,0.15,75.64,173.14,Apparel,173.14,25.97,147.17,75.64,4.39,2.88
O500300,2025-04-12,C10930,P2013,1,0.2,14.91,32.18,Beauty,32.18,6.44,25.74,14.91,6.32,0.53
O500301,2026-06-19,C10139,P2017,1,0.1,42.64,69.06,Apparel,69.06,6.91,62.15,42.64,6.48,1.61
O500302,2025-01-17,C10203,P2067,2,0.05,89.48,177.38,Sports,354.76,17.74,337.02,178.96,5.55,10.26
O500303,2025-12-17,C10210,P2053,2,0.2,95.73,175.96,Electronics,351.92,70.38,281.54,191.46,4.31,6.16
O500304,2026-04-09,C11054,P2030,2,0.1,81.44,160.67,Electronics,321.34,32.13,289.21,162.88,5.72,8.43
O500305,2026-02-14,C10621,P2037,1,0.05,19.43,42.14,Home,42.14,2.11,40.03,19.43,4.01,1.1
O500306,2026-05-03,C11088,P2002,3,0.0,36.16,61.12,Beauty,183.36,0.0,183.36,108.48,4.02,4.3
O500307,2025-06-02,C10617,P2061,2,0.1,92.46,150.56,Sports,301.12,30.11,271.01,184.92,6.85,5.86
O500308,2025-05-05,C10483,P2003,1,0.1,103.86,246.21,Sports,246.21,24.62,221.59,103.86,6.25,6.04
O500309,2025-06-29,C11066,P2006,2,0.05,90.83,200.16,Electronics,400.32,20.02,380.3,181.66,2.5,8.37
O500310,2026-02-24,C10490,P2013,2,0.15,14.91,32.18,Beauty,64.36,9.65,54.71,29.82,6.37,1.11
O500311,2026-04-01,C10424,P2007,2,0.1,81.19,138.2,Apparel,276.4,27.64,248.76,162.38,3.18,6.39
O500312,2025-05-18,C10745,P2009,1,0.05,89.03,195.13,Home,195.13,9.76,185.37,89.03,6.0,3.4
O500313,2026-04-18,C10051,P2017,1,0.1,42.64,69.06,Apparel,69.06,6.91,62.15,42.64,4.58,1.43
O500314,2026-01-01,C10630,P2060,2,0.1,91.93,225.41,Sports,450.82,45.08,405.74,183.86,6.07,11.89
O500315,2026-04-04,C11127,P2019,1,0.1,28.46,61.03,Sports,61.03,6.1,54.93,28.46,7.18,1.15
O500316,2025-10-08,C10421,P2058,1,0.0,56.31,124.87,Electronics,124.87,0.0,124.87,56.31,4.95,2.75
O500317,2025-11-09,C10983,P2045,1,0.15,54.87,109.92,Sports,109.92,16.49,93.43,54.87,5.82,1.89
O500318,2025-04-20,C11167,P2034,1,0.05,84.74,206.91,Electronics,206.91,10.35,196.56,84.74,6.04,4.27
O500319,2025-09-30,C11150,P2050,1,0.2,47.62,83.27,Beauty,83.27,16.65,66.62,47.62,4.85,1.57
O500320,2025-11-08,C10133,P2012,1,0.2,91.5,250.58,Home,250.58,50.12,200.46,91.5,5.57,4.32
O500321,2025-01-19,C11138,P2079,3,0.15,76.11,150.73,Apparel,452.19,67.83,384.36,228.33,4.16,8.38
O500322,2025-07-09,C10137,P2079,2,0.0,76.11,150.73,Apparel,301.46,0.0,301.46,152.22,5.11,6.94
O500323,2025-08-14,C10469,P2003,1,0.05,103.86,246.21,Sports,246.21,12.31,233.9,103.86,3.09,7.2
O500324,2025-10-13,C10005,P2039,1,0.05,88.55,225.55,Beauty,225.55,11.28,214.27,88.55,5.96,6.08
O500325,2025-02-24,C10340,P2031,1,0.05,54.53,117.07,Sports,117.07,5.85,111.22,54.53,7.46,3.45
O500326,2026-04-08,C10418,P2021,1,0.15,75.19,147.18,Electronics,147.18,22.08,125.1,75.19,2.72,3.39
O500327,2025-01-13,C10291,P2044,1,0.15,96.39,166.51,Electronics,166.51,24.98,141.53,96.39,5.88,2.75
O500328,2025-04-10,C10279,P2071,1,0.05,72.34,202.22,Beauty,202.22,10.11,192.11,72.34,3.89,4.3
O500329,2025-11-21,C10824,P2074,1,0.05,60.53,130.38,Sports,130.38,6.52,123.86,60.53,2.99,3.0
O500330,2026-04-02,C10133,P2024,1,0.05,38.64,85.56,Electronics,85.56,4.28,81.28,38.64,3.63,1.99
O500331,2025-07-26,C10389,P2075,1,0.0,49.49,125.61,Electronics,125.61,0.0,125.61,49.49,5.24,3.93
O500332,2026-02-24,C10581,P2066,2,0.1,21.23,45.94,Beauty,91.88,9.19,82.69,42.46,4.31,1.88
O500333,2026-03-17,C10773,P2064,2,0.2,92.82,194.3,Sports,388.6,77.72,310.88,185.64,6.88,7.79
O500334,2025-06-24,C11080,P2008,1,0.15,64.11,126.24,Beauty,126.24,18.94,107.3,64.11,2.5,2.52
O500335,2026-03-26,C10664,P2037,1,0.1,19.43,42.14,Home,42.14,4.21,37.93,19.43,4.01,0.89
O500336,2025-11-06,C10739,P2045,2,0.05,54.87,109.92,Sports,219.84,10.99,208.85,109.74,4.66,5.28
O500337,2025-07-29,C10642,P2043,1,0.05,34.43,56.92,Electronics,56.92,2.85,54.07,34.43,6.31,1.28
O500338,2025-03-06,C10670,P2034,2,0.0,84.74,206.91,Electronics,413.82,0.0,413.82,169.48,3.4,10.31
O500339,2025-06-26,C10771,P2051,1,0.0,21.09,56.25,Home,56.25,0.0,56.25,21.09,2.61,1.68
O500340,2025-05-03,C11087,P2029,2,0.2,30.95,55.54,Apparel,111.08,22.22,88.86,61.9,5.33,2.55
O500341,2025-03-05,C10145,P2069,2,0.1,90.63,175.87,Apparel,351.74,35.17,316.57,181.26,7.1,9.29
O500342,2025-09-28,C10120,P2079,1,0.05,76.11,150.73,Apparel,150.73,7.54,143.19,76.11,4.46,3.05
O500343,2025-02-02,C10550,P2049,3,0.15,75.64,173.14,Apparel,519.42,77.91,441.51,226.92,6.17,13.27
O500344,2025-04-28,C10548,P2075,1,0.2,49.49,125.61,Electronics,125.61,25.12,100.49,49.49,4.09,2.44
O500345,2025-08-03,C10983,P2040,1,0.1,46.24,112.16,Electronics,112.16,11.22,100.94,46.24,4.19,3.2
O500346,2026-03-15,C10356,P2050,1,0.0,47.62,83.27,Beauty,83.27,0.0,83.27,47.62,5.1,1.88
O500347,2025-12-23,C10825,P2002,2,0.05,36.16,61.12,Beauty,122.24,6.11,116.13,72.32,2.5,3.62
O500348,2025-08-17,C10532,P2054,3,0.1,19.42,50.24,Beauty,150.72,15.07,135.65,58.26,6.51,3.99
O500349,2025-07-02,C10729,P2074,1,0.0,60.53,130.38,Sports,130.38,0.0,130.38,60.53,8.11,3.2
O500350,2026-02-04,C10680,P2065,2,0.1,74.22,160.54,Electronics,321.08,32.11,288.97,148.44,6.67,8.59
O500351,2025-04-18,C10329,P2052,1,0.1,85.13,212.17,Beauty,212.17,21.22,190.95,85.13,5.27,4.86
O500352,2026-03-26,C10310,P2007,1,0.15,81.19,138.2,Apparel,138.2,20.73,117.47,81.19,4.71,2.46
O500353,2026-02-21,C10244,P2014,2,0.0,105.6,279.48,Beauty,558.96,0.0,558.96,211.2,5.5,17.23
O500354,2025-01-16,C10431,P2022,1,0.1,39.69,79.46,Beauty,79.46,7.95,71.51,39.69,6.02,1.43
O500355,2025-08-05,C11083,P2071,2,0.0,72.34,202.22,Beauty,404.44,0.0,404.44,144.68,4.62,12.84
O500356,2025-05-24,C10930,P2006,1,0.1,90.83,200.16,Electronics,200.16,20.02,180.14,90.83,4.57,5.48
O500357,2026-01-10,C11156,P2077,1,0.1,99.36,190.12,Apparel,190.12,19.01,171.11,99.36,4.51,4.11
O500358,2026-03-15,C10935,P2072,2,0.05,85.85,152.66,Sports,305.32,15.27,290.05,171.7,6.86,6.81
O500359,2026-04-09,C10000,P2017,2,0.05,42.64,69.06,Apparel,138.12,6.91,131.21,85.28,6.04,2.8
O500360,2025-04-08,C10325,P2047,2,0.1,23.95,36.37,Sports,72.74,7.27,65.47,47.9,3.4,1.89
O500361,2025-06-25,C10281,P2008,1,0.1,64.11,126.24,Beauty,126.24,12.62,113.62,64.11,3.81,3.44
O500362,2025-09-07,C10535,P2046,1,0.05,41.9,79.58,Sports,79.58,3.98,75.6,41.9,6.52,1.8
O500363,2025-09-28,C10124,P2057,1,0.0,24.55,53.8,Beauty,53.8,0.0,53.8,24.55,3.79,1.48
O500364,2025-11-19,C10054,P2043,2,0.0,34.43,56.92,Electronics,113.84,0.0,113.84,68.86,5.18,3.13
O500365,2026-01-05,C11181,P2026,1,0.1,25.88,63.53,Beauty,63.53,6.35,57.18,25.88,4.24,1.14
O500366,2025-11-09,C10172,P2017,3,0.2,42.64,69.06,Apparel,207.18,41.44,165.74,127.92,4.96,3.79
O500367,2026-05-01,C10128,P2054,1,0.1,19.42,50.24,Beauty,50.24,5.02,45.22,19.42,5.04,1.28
O500368,2025-09-18,C10322,P2034,2,0.0,84.74,206.91,Electronics,413.82,0.0,413.82,169.48,4.25,11.64
O500369,2025-04-18,C10693,P2006,1,0.1,90.83,200.16,Electronics,200.16,20.02,180.14,90.83,5.36,4.3
O500370,2025-07-26,C10423,P2009,1,0.0,89.03,195.13,Home,195.13,0.0,195.13,89.03,3.87,3.53
O500371,2025-09-25,C10795,P2007,2,0.2,81.19,138.2,Apparel,276.4,55.28,221.12,162.38,6.89,6.45
O500372,2025-02-07,C11084,P2057,2,0.25,24.55,53.8,Beauty,107.6,26.9,80.7,49.1,5.57,1.61
O500373,2025-07-18,C10552,P2034,2,0.0,84.74,206.91,Electronics,413.82,0.0,413.82,169.48,5.34,10.38
O500374,2025-01-17,C10932,P2002,2,0.0,36.16,61.12,Beauty,122.24,0.0,122.24,72.32,5.03,2.42
O500375,2025-07-31,C10716,P2024,2,0.05,38.64,85.56,Electronics,171.12,8.56,162.56,77.28,5.02,3.69
O500376,2025-02-22,C10998,P2050,3,0.05,47.62,83.27,Beauty,249.81,12.49,237.32,142.86,4.56,5.12
O500377,2025-08-16,C11070,P2034,1,0.15,84.74,206.91,Electronics,206.91,31.04,175.87,84.74,4.19,4.45
O500378,2026-06-18,C10549,P2059,3,0.1,74.58,192.13,Electronics,576.39,57.64,518.75,223.74,5.93,10.71
O500379,2026-02-17,C11184,P2061,1,0.1,92.46,150.56,Sports,150.56,15.06,135.5,92.46,4.29,2.59
O500380,2026-06-08,C10640,P2074,2,0.15,60.53,130.38,Sports,260.76,39.11,221.65,121.06,8.53,6.75
O500381,2025-01-03,C10286,P2063,2,0.1,107.79,241.07,Sports,482.14,48.21,433.93,215.58,2.5,11.72
O500382,2025-03-22,C10524,P2070,1,0.0,80.41,185.88,Sports,185.88,0.0,185.88,80.41,5.83,5.27
O500383,2025-11-27,C10117,P2041,1,0.0,53.15,104.66,Apparel,104.66,0.0,104.66,53.15,6.71,2.45
O500384,2026-01-06,C11070,P2023,1,0.1,99.43,207.17,Apparel,207.17,20.72,186.45,99.43,6.93,3.52
O500385,2025-02-21,C10896,P2072,1,0.1,85.85,152.66,Sports,152.66,15.27,137.39,85.85,4.01,3.28
O500386,2025-09-10,C10021,P2021,3,0.15,75.19,147.18,Electronics,441.54,66.23,375.31,225.57,2.51,7.78
O500387,2026-04-07,C10041,P2016,1,0.1,23.99,66.65,Electronics,66.65,6.67,59.99,23.99,6.53,1.27
O500388,2026-03-13,C10474,P2072,2,0.0,85.85,152.66,Sports,305.32,0.0,305.32,171.7,5.99,8.33
O500389,2026-01-30,C10889,P2036,3,0.05,79.57,186.92,Apparel,560.76,28.04,532.72,238.71,6.11,14.92
O500390,2025-12-23,C10647,P2054,1,0.1,19.42,50.24,Beauty,50.24,5.02,45.22,19.42,3.93,0.97
O500391,2025-01-11,C11173,P2061,1,0.05,92.46,150.56,Sports,150.56,7.53,143.03,92.46,4.64,4.2
O500392,2025-10-08,C10168,P2035,1,0.1,33.04,85.13,Beauty,85.13,8.51,76.62,33.04,3.52,2.14
O500393,2025-04-17,C11169,P2043,2,0.0,34.43,56.92,Electronics,113.84,0.0,113.84,68.86,3.58,2.81
O500394,2025-07-20,C10434,P2029,3,0.1,30.95,55.54,Apparel,166.62,16.66,149.96,92.85,4.63,4.35
O500395,2025-03-23,C10423,P2076,1,0.25,94.33,153.36,Apparel,153.36,38.34,115.02,94.33,3.01,3.59
O500396,2025-10-15,C10126,P2028,2,0.0,49.21,76.08,Beauty,152.16,0.0,152.16,98.42,8.86,2.75
O500397,2026-02-22,C10582,P2020,1,0.1,96.28,147.84,Home,147.84,14.78,133.06,96.28,3.76,3.85
O500398,2025-05-13,C10519,P2001,2,0.0,67.86,159.31,Electronics,318.62,0.0,318.62,135.72,6.52,9.46
O500399,2025-10-15,C11123,P2005,3,0.15,21.42,39.38,Sports,118.14,17.72,100.42,64.26,2.78,3.09
O500400,2025-04-09,C10305,P2008,1,0.1,64.11,126.24,Beauty,126.24,12.62,113.62,64.11,5.49,2.89
O500401,2025-12-05,C10972,P2047,2,0.0,23.95,36.37,Sports,72.74,0.0,72.74,47.9,2.88,1.4
O500402,2026-01-25,C10783,P2008,3,0.15,64.11,126.24,Beauty,378.72,56.81,321.91,192.33,6.49,9.51
O500403,2025-12-24,C10508,P2063,2,0.0,107.79,241.07,Sports,482.14,0.0,482.14,215.58,3.63,12.83
O500404,2025-01-25,C10366,P2006,1,0.15,90.83,200.16,Electronics,200.16,30.02,170.14,90.83,4.27,3.32
O500405,2026-03-21,C10097,P2013,2,0.1,14.91,32.18,Beauty,64.36,6.44,57.92,29.82,5.5,1.63
O500406,2025-10-29,C11033,P2070,1,0.1,80.41,185.88,Sports,185.88,18.59,167.29,80.41,3.02,3.48
O500407,2025-05-01,C10558,P2048,2,0.0,26.01,65.12,Home,130.24,0.0,130.24,52.02,3.07,4.09
O500408,2026-01-02,C10096,P2055,2,0.25,14.94,29.55,Sports,59.1,14.78,44.32,29.88,6.08,1.09
O500409,2025-08-29,C10785,P2034,1,0.15,84.74,206.91,Electronics,206.91,31.04,175.87,84.74,5.46,5.21
O500410,2025-05-24,C10150,P2018,1,0.2,23.1,60.58,Apparel,60.58,12.12,48.46,23.1,3.9,1.06
O500411,2026-05-19,C10098,P2053,1,0.0,95.73,175.96,Electronics,175.96,0.0,175.96,95.73,4.11,3.39
O500412,2025-07-12,C10443,P2076,2,0.2,94.33,153.36,Apparel,306.72,61.34,245.38,188.66,6.87,6.38
O500413,2025-11-03,C10707,P2076,2,0.2,94.33,153.36,Apparel,306.72,61.34,245.38,188.66,8.09,7.42
O500414,2025-08-25,C10152,P2033,1,0.0,102.58,280.83,Apparel,280.83,0.0,280.83,102.58,4.79,5.77
O500415,2026-06-11,C10407,P2038,2,0.0,61.98,100.85,Sports,201.7,0.0,201.7,123.96,4.69,5.61
O500416,2025-06-26,C10365,P2015,3,0.05,32.67,56.68,Home,170.04,8.5,161.54,98.01,4.47,3.86
O500417,2025-05-23,C10789,P2071,2,0.1,72.34,202.22,Beauty,404.44,40.44,364.0,144.68,2.88,8.73
O500418,2025-08-01,C10970,P2066,3,0.25,21.23,45.94,Beauty,137.82,34.46,103.36,63.69,6.71,2.07
O500419,2025-10-31,C10123,P2020,1,0.1,96.28,147.84,Home,147.84,14.78,133.06,96.28,6.63,3.99
O500420,2025-06-04,C10191,P2029,2,0.0,30.95,55.54,Apparel,111.08,0.0,111.08,61.9,5.41,3.01
O500421,2026-03-28,C10780,P2071,2,0.0,72.34,202.22,Beauty,404.44,0.0,404.44,144.68,6.39,8.66
O500422,2026-01-02,C10367,P2066,2,0.05,21.23,45.94,Beauty,91.88,4.59,87.29,42.46,3.08,1.96
O500423,2026-01-17,C10059,P2041,1,0.25,53.15,104.66,Apparel,104.66,26.16,78.5,53.15,4.85,1.59
O500424,2025-04-09,C10753,P2052,1,0.05,85.13,212.17,Beauty,212.17,10.61,201.56,85.13,5.96,5.24
O500425,2026-02-15,C10241,P2053,1,0.2,95.73,175.96,Electronics,175.96,35.19,140.77,95.73,2.5,3.43
O500426,2026-01-11,C10626,P2017,2,0.15,42.64,69.06,Apparel,138.12,20.72,117.4,85.28,5.86,3.2
O500427,2025-08-11,C10305,P2007,1,0.1,81.19,138.2,Apparel,138.2,13.82,124.38,81.19,5.93,3.2
O500428,2025-06-03,C10295,P2074,2,0.25,60.53,130.38,Sports,260.76,65.19,195.57,121.06,5.15,6.06
O500429,2025-05-25,C10491,P2071,3,0.1,72.34,202.22,Beauty,606.66,60.67,545.99,217.02,7.36,12.25
O500430,2025-09-19,C10003,P2068,1,0.15,54.46,128.05,Home,128.05,19.21,108.84,54.46,4.31,3.17
O500431,2026-06-30,C11131,P2076,2,0.0,94.33,153.36,Apparel,306.72,0.0,306.72,188.66,6.25,7.85
O500432,2025-07-08,C10216,P2008,1,0.1,64.11,126.24,Beauty,126.24,12.62,113.62,64.11,5.75,2.65
O500433,2025-10-24,C11159,P2052,1,0.25,85.13,212.17,Beauty,212.17,53.04,159.13,85.13,7.38,4.15
O500434,2026-06-01,C10191,P2065,2,0.1,74.22,160.54,Electronics,321.08,32.11,288.97,148.44,6.41,7.38
O500435,2025-09-06,C10805,P2048,2,0.25,26.01,65.12,Home,130.24,32.56,97.68,52.02,4.42,1.78
O500436,2025-05-20,C11090,P2003,3,0.05,103.86,246.21,Sports,738.63,36.93,701.7,311.58,7.82,18.79
O500437,2026-04-23,C11108,P2034,3,0.2,84.74,206.91,Electronics,620.73,124.15,496.58,254.22,5.56,13.34
O500438,2025-10-18,C10615,P2003,3,0.0,103.86,246.21,Sports,738.63,0.0,738.63,311.58,6.94,22.76
O500439,2025-05-26,C10731,P2020,2,0.25,96.28,147.84,Home,295.68,73.92,221.76,192.56,3.84,4.12
O500440,2025-07-22,C10913,P2009,1,0.05,89.03,195.13,Home,195.13,9.76,185.37,89.03,4.42,3.93
O500441,2026-04-18,C10742,P2028,3,0.15,49.21,76.08,Beauty,228.24,34.24,194.0,147.63,2.5,4.4
O500442,2025-09-14,C10226,P2007,2,0.0,81.19,138.2,Apparel,276.4,0.0,276.4,162.38,4.46,8.05
O500443,2025-06-19,C10347,P2039,2,0.2,88.55,225.55,Beauty,451.1,90.22,360.88,177.1,6.86,11.34
O500444,2026-02-18,C10458,P2022,1,0.0,39.69,79.46,Beauty,79.46,0.0,79.46,39.69,3.91,2.11
O500445,2025-05-08,C10355,P2024,2,0.05,38.64,85.56,Electronics,171.12,8.56,162.56,77.28,4.44,3.4
O500446,2025-09-30,C10060,P2022,1,0.05,39.69,79.46,Beauty,79.46,3.97,75.49,39.69,6.07,1.99
O500447,2025-04-12,C10592,P2030,1,0.1,81.44,160.67,Electronics,160.67,16.07,144.6,81.44,4.68,2.65
O500448,2025-12-09,C10777,P2046,1,0.0,41.9,79.58,Sports,79.58,0.0,79.58,41.9,3.94,2.25
